line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot
 98  3.102661689084126E+06   89.915581  6.575819  4.625458  2.5546838E-02  9.6857472E-01  5.0090509E-05  1.3892835E-05  3.4841631E-03  3.3844817E-05  4.3811182E-08  7.6621179E-11  6.7408196E-04  1.1929249E-05  1.559E-06  0.9291  4.815530   -4.694  0.666311  7.811444  1.0881222E-02  9.8324017E-01  5.3112409E-05  1.4756138E-05  3.4811066E-03  3.2244433E-05  4.3719652E-08  6.6777033E-11  6.7232505E-04  1.4789622E-05  1.607E-06  2.565E-06  3.935E-06  9.997E-01  1.001E+00  8.69E+02  8.05E+02  2.70E+01  0.046637  0.660186  0.0000000E+00  2.8659196665E-01
 99  3.104802135229955E+06   89.872540  6.576430  4.627709  2.4642937E-02  9.6947860E-01  5.0256987E-05  1.3940218E-05  3.4839936E-03  3.3758124E-05  4.3795217E-08  7.6076171E-11  6.7396358E-04  1.2083512E-05  1.558E-06  0.9299  4.817174   -4.698  0.673376  7.813808  9.9744534E-03  9.8414720E-01  5.4362941E-05  1.5105525E-05  3.4794044E-03  3.2091828E-05  4.4395811E-08  6.4048670E-11  6.7227411E-04  1.5063614E-05  1.610E-06  2.583E-06  3.957E-06  9.997E-01  1.001E+00  8.71E+02  8.06E+02  2.70E+01  0.046568  0.660850  0.0000000E+00  2.8498469871E-01
100  3.106960784751084E+06   89.829642  6.577067  4.630423  2.3811055E-02  9.7031048E-01  5.0416569E-05  1.3985600E-05  3.4838306E-03  3.3675669E-05  4.3784280E-08  7.5554219E-11  6.7385671E-04  1.2230531E-05  1.557E-06  0.9307  4.819160   -4.704  0.682356  7.816810  9.0676851E-03  9.8505372E-01  5.3469416E-05  1.4856356E-05  3.4808588E-03  3.1927811E-05  4.3733227E-08  6.5133919E-11  6.7223924E-04  1.5347865E-05  1.614E-06  2.605E-06  3.991E-06  9.997E-01  1.001E+00  8.75E+02  8.08E+02  2.72E+01  0.046515  0.661597  0.0000000E+00  2.8338160484E-01
101  3.109125724937875E+06   89.787317  6.577642  4.633656  2.2729396E-02  9.7139208E-01  5.0635696E-05  1.4047892E-05  3.4836052E-03  3.3564302E-05  4.3776804E-08  7.4842386E-11  6.7372127E-04  1.2429394E-05  1.556E-06  0.9318  4.821471   -4.712  0.690911  7.819672  8.1609168E-03  9.8596073E-01  5.4893224E-05  1.5258093E-05  3.4789166E-03  3.1754036E-05  4.4556801E-08  6.2140116E-11  6.7222289E-04  1.5656385E-05  1.619E-06  2.675E-06  4.023E-06  9.997E-01  1.001E+00  8.79E+02  8.11E+02  2.75E+01  0.046947  0.662089  0.0000000E+00  2.8183006630E-01
102  3.111291659767821E+06   89.745685  6.578193  4.637201  2.1955118E-02  9.7216641E-01  5.0799492E-05  1.4094460E-05  3.4834364E-03  3.3481479E-05  4.3775719E-08  7.4311803E-11  6.7362715E-04  1.2577382E-05  1.556E-06  0.9330  4.824053   -4.720  0.701789  7.823309  7.2541484E-03  9.8686732E-01  5.4182069E-05  1.5057058E-05  3.4801278E-03  3.1565512E-05  4.3967604E-08  6.2747928E-11  6.7223071E-04  1.5977343E-05  1.625E-06  2.624E-06  4.069E-06  9.997E-01  1.001E+00  8.84E+02  8.14E+02  2.69E+01  0.045543  0.662739  0.0000000E+00  2.8029029360E-01
103  3.113445723690227E+06   89.705119  6.578697  4.641261  2.1138584E-02  9.7298296E-01  5.0976520E-05  1.4144812E-05  3.4832547E-03  3.3390921E-05  4.3777500E-08  7.3735910E-11  6.7353108E-04  1.2739160E-05  1.555E-06  0.9344  4.826962   -4.729  0.713034  7.827069  6.3473801E-03  9.8777423E-01  5.5138343E-05  1.5332470E-05  3.4788995E-03  3.1354642E-05  4.4512324E-08  6.0679940E-11  6.7227311E-04  1.6330272E-05  1.632E-06  2.731E-06  4.119E-06  9.997E-01  1.001E+00  8.89E+02  8.18E+02  2.73E+01  0.046020  0.663274  0.0000000E+00  2.7878675599E-01
104  3.115640818011520E+06   89.664884  6.579134  4.646527  2.0330613E-02  9.7379092E-01  5.1157673E-05  1.4196327E-05  3.4830694E-03  3.3297760E-05  4.3783769E-08  7.3144504E-11  6.7343982E-04  1.2905462E-05  1.555E-06  0.9364  4.830303   -4.743  0.725878  7.831365  5.4406118E-03  9.8868128E-01  5.6876194E-05  1.5807687E-05  3.4765572E-03  3.1128488E-05  4.5932334E-08  5.6227752E-11  6.7235393E-04  1.6708424E-05  1.641E-06  2.860E-06  4.178E-06  9.997E-01  1.001E+00  8.96E+02  8.23E+02  2.83E+01  0.047349  0.663713  0.0000000E+00  2.7730274054E-01
105  3.117788126217741E+06   89.627113  6.579485  4.658111  1.9909452E-02  9.7421209E-01  5.1256122E-05  1.4224312E-05  3.4829681E-03  3.3247703E-05  4.3790023E-08  7.2824342E-11  6.7339395E-04  1.2994723E-05  1.553E-06  0.9387  4.835366   -4.766  0.742256  7.836838  4.5338434E-03  9.8958779E-01  5.5820838E-05  1.5529933E-05  3.4783074E-03  3.0877523E-05  4.4821002E-08  5.8293077E-11  6.7248726E-04  1.7110271E-05  1.653E-06  2.121E-06  4.272E-06  9.998E-01  1.000E+00  9.04E+02  8.30E+02  2.07E+01  0.034371  0.664255  0.0000000E+00  2.7600534126E-01
106  3.119906139474783E+06   89.591208  6.579829  4.664487  1.9794498E-02  9.7432700E-01  5.1283561E-05  1.4232110E-05  3.4829398E-03  3.3233869E-05  4.3792153E-08  7.2735405E-11  6.7338164E-04  1.3019378E-05  1.551E-06  0.9422  4.839971   -4.781  0.761251  7.843182  3.6270751E-03  9.9049471E-01  5.6836480E-05  1.5816367E-05  3.4770607E-03  3.0594784E-05  4.5607036E-08  5.5635471E-11  6.7269729E-04  1.7554781E-05  1.668E-06  1.535E-06  4.395E-06  9.999E-01  1.000E+00  9.15E+02  8.38E+02  1.44E+01  0.023648  0.664973  0.0000000E+00  2.7522985579E-01
107  3.122112177114286E+06   89.555595  6.580097  4.672720  1.9691570E-02  9.7442990E-01  5.1308266E-05  1.4239131E-05  3.4829142E-03  3.3221443E-05  4.3794164E-08  7.2655408E-11  6.7337066E-04  1.3041520E-05  1.548E-06  0.9471  4.845210   -4.803  0.785539  7.851293  2.7203068E-03  9.9140179E-01  5.8241006E-05  1.6213446E-05  3.4752781E-03  3.0269262E-05  4.6963022E-08  5.2210664E-11  6.7302770E-04  1.8051263E-05  1.688E-06  1.116E-06  4.559E-06  1.000E+00  1.000E+00  9.25E+02  8.47E+02  1.03E+01  0.016671  0.665581  0.0000000E+00  2.7471312317E-01
108  3.124581493111701E+06   89.518361  6.580086  4.686207  1.9602710E-02  9.7451880E-01  5.1329701E-05  1.4245222E-05  3.4828921E-03  3.3210684E-05  4.3795978E-08  7.2586059E-11  6.7336121E-04  1.3060688E-05  1.544E-06  0.9524  4.853680   -4.840  0.820988  7.863127  1.8135385E-03  9.9230850E-01  5.8255402E-05  1.6211868E-05  3.4755858E-03  2.9899918E-05  4.6886688E-08  5.0978466E-11  6.7352306E-04  1.8605759E-05  1.722E-06  1.111E-06  4.810E-06  1.000E+00  1.000E+00  9.42E+02  8.61E+02  9.43E+00  0.015012  0.665783  0.0000000E+00  2.7424303763E-01
109  3.127495110810065E+06   89.479044  6.579584  4.708545  1.9463297E-02  9.7465820E-01  5.1363572E-05  1.4254847E-05  3.4828570E-03  3.3193736E-05  4.3799006E-08  7.2476626E-11  6.7334648E-04  1.3090876E-05  1.541E-06  0.9600  4.867014   -4.904  0.881115  7.883194  9.0677014E-04  9.9321565E-01  6.0271872E-05  1.6779989E-05  3.4730256E-03  2.9435440E-05  4.9500014E-08  4.6295539E-11  6.7440128E-04  1.9273944E-05  1.781E-06  1.275E-06  5.270E-06  1.000E+00  1.000E+00  9.72E+02  8.91E+02  1.06E+01  0.016314  0.665216  0.0000000E+00  2.7380105939E-01
110  3.132819664728441E+06   89.433687  6.596502  4.955017  1.9208970E-02  9.7491250E-01  5.1426184E-05  1.4272638E-05  3.4827920E-03  3.3162583E-05  4.3805144E-08  7.2274828E-11  6.7331989E-04  1.3146343E-05  1.534E-06  0.8853  5.003754   -5.669  1.646005  8.138114  1.8100370E-09  9.9412500E-01  7.4420909E-05  2.0582516E-05  3.4530556E-03  2.8682515E-05  9.1970107E-08  1.0012504E-11  6.7779413E-04  2.0223278E-05  1.933E-06  3.639E-06  1.702E-05  9.999E-01  1.000E+00  1.32E+03  1.14E+03  1.65E+01  0.018802  0.691819  0.0000000E+00  2.7326435138E-01
111  3.132861371274908E+06   89.433600  6.597068  4.958414  1.9208934E-02  9.7491257E-01  5.1426193E-05  1.4272641E-05  3.4827920E-03  3.3162579E-05  4.3805145E-08  7.2274802E-11  6.7331988E-04  1.3146351E-05  1.534E-06  0.8829  5.005686   -5.680  1.664656  8.144329  5.1422749E-10  9.9412500E-01  7.4422005E-05  2.0582560E-05  3.4530544E-03  2.8682514E-05  9.1973247E-08  1.0071904E-11  6.7779413E-04  2.0223278E-05  1.933E-06  3.639E-06  1.751E-05  9.999E-01  1.000E+00  1.33E+03  1.14E+03  1.64E+01  0.018553  0.692720  0.0000000E+00  2.7326351542E-01
112  3.132903077821375E+06   89.433516  6.597627  4.961424  1.9205353E-02  9.7491614E-01  5.1427082E-05  1.4272894E-05  3.4827911E-03  3.3162138E-05  4.3805237E-08  7.2271939E-11  6.7331951E-04  1.3147136E-05  1.534E-06  0.8811  5.006962   -5.693  1.683070  8.150464  0.0000000E+00  9.9412487E-01  7.4453057E-05  2.0194089E-05  3.4528582E-03  2.9161510E-05  9.2031723E-08  1.0005557E-08  6.7778960E-04  2.0223212E-05  1.907E-06  3.693E-06  1.802E-05  9.999E-01  1.000E+00  1.33E+03  1.14E+03  1.68E+01  0.018950  0.693612  0.0000000E+00  2.7326271052E-01
113  3.132944784367842E+06   89.433434  6.598180  4.963645  1.9200353E-02  9.7492111E-01  5.1428325E-05  1.4273247E-05  3.4827898E-03  3.3161522E-05  4.3805366E-08  7.2267941E-11  6.7331899E-04  1.3148232E-05  1.534E-06  0.8796  5.007807   -5.703  1.701258  8.156524  0.0000000E+00  9.9412466E-01  7.4513771E-05  1.9517601E-05  3.4525129E-03  2.9999834E-05  9.2137096E-08  2.2519379E-08  6.7778166E-04  2.0223100E-05  1.863E-06  3.794E-06  1.853E-05  9.999E-01  1.000E+00  1.33E+03  1.14E+03  1.74E+01  0.019645  0.694493  0.0000000E+00  2.7326191802E-01
114  3.132986490914308E+06   89.433351  6.598723  4.963812  1.9198864E-02  9.7492261E-01  5.1428695E-05  1.4273352E-05  3.4827894E-03  3.3161338E-05  4.3805405E-08  7.2266747E-11  6.7331884E-04  1.3148560E-05  1.534E-06  0.8777  5.008643   -5.700  1.719179  8.162495  0.0000000E+00  9.9412444E-01  7.4612776E-05  1.8716470E-05  3.4520878E-03  3.1008111E-05  9.2282825E-08  1.9423076E-08  6.7777199E-04  2.0222976E-05  1.818E-06  3.943E-06  1.904E-05  9.999E-01  1.000E+00  1.33E+03  1.14E+03  1.77E+01  0.019853  0.695361  0.0000000E+00  2.7326109465E-01
115  3.133028197460775E+06   89.433268  6.599254  4.965059  1.9198551E-02  9.7492296E-01  5.1428772E-05  1.4273374E-05  3.4827893E-03  3.3161300E-05  4.3805413E-08  7.2266499E-11  6.7331880E-04  1.3148627E-05  1.533E-06  0.8761  5.009466   -5.704  1.736832  8.168378  0.0000000E+00  9.9412423E-01  7.4735067E-05  1.7783300E-05  3.4515866E-03  3.2179908E-05  9.2432864E-08  1.7558399E-08  6.7776074E-04  2.0222838E-05  1.769E-06  3.969E-06  1.956E-05  9.999E-01  1.000E+00  1.34E+03  1.14E+03  1.76E+01  0.019774  0.696212  0.0000000E+00  2.7326025323E-01
116  3.133069904007243E+06   89.433187  6.599777  4.966546  1.9196660E-02  9.7492486E-01  5.1429243E-05  1.4273507E-05  3.4827888E-03  3.3161067E-05  4.3805462E-08  7.2264987E-11  6.7331861E-04  1.3149042E-05  1.533E-06  0.8745  5.010281   -5.709  1.754289  8.174195  0.0000000E+00  9.9412398E-01  7.4873974E-05  1.6759851E-05  3.4510227E-03  3.3463918E-05  9.2585017E-08  2.6259378E-08  6.7774839E-04  2.0222702E-05  1.718E-06  4.027E-06  2.009E-05  9.999E-01  1.000E+00  1.34E+03  1.14E+03  1.77E+01  0.019862  0.697050  0.0000000E+00  2.7325941712E-01
117  3.133111610553709E+06   89.433107  6.600292  4.968013  1.9192195E-02  9.7492930E-01  5.1430354E-05  1.4273823E-05  3.4827877E-03  3.3160516E-05  4.3805578E-08  7.2261411E-11  6.7331815E-04  1.3150022E-05  1.533E-06  0.8725  5.011090   -5.714  1.771552  8.179946  0.0000000E+00  9.9412369E-01  7.5029143E-05  1.5650422E-05  3.4503930E-03  3.4854973E-05  9.2738479E-08  5.0420655E-08  6.7773501E-04  2.0222574E-05  1.663E-06  4.171E-06  2.063E-05  9.999E-01  1.000E+00  1.34E+03  1.14E+03  1.81E+01  0.020281  0.697874  0.0000000E+00  2.7325859434E-01
118  3.133153317100176E+06   89.433027  6.600794  4.969459  1.9191873E-02  9.7492959E-01  5.1430434E-05  1.4273846E-05  3.4827876E-03  3.3160476E-05  4.3805587E-08  7.2261153E-11  6.7331811E-04  1.3150092E-05  1.533E-06  0.8712  5.011888   -5.719  1.788502  8.185595  0.0000000E+00  9.9412334E-01  7.5210032E-05  1.4434633E-05  3.4496438E-03  3.6376951E-05  9.2875918E-08  1.2650205E-07  6.7772034E-04  2.0222512E-05  1.607E-06  4.230E-06  2.117E-05  9.999E-01  1.000E+00  1.34E+03  1.14E+03  1.82E+01  0.020354  0.698682  0.0000000E+00  2.7325775317E-01
119  3.133195023646643E+06   89.432949  6.601289  4.970893  1.9191728E-02  9.7492974E-01  5.1430470E-05  1.4273856E-05  3.4827876E-03  3.3160459E-05  4.3805590E-08  7.2261039E-11  6.7331810E-04  1.3150123E-05  1.533E-06  0.8699  5.012677   -5.725  1.805261  8.191179  0.0000000E+00  9.9412298E-01  7.5410058E-05  1.3179057E-05  3.4488082E-03  3.7944711E-05  9.2977413E-08  2.5464943E-07  6.7770523E-04  2.0222631E-05  1.551E-06  4.234E-06  2.173E-05  9.999E-01  1.000E+00  1.34E+03  1.14E+03  1.84E+01  0.020517  0.699479  0.0000000E+00  2.7325691490E-01
120  3.133236730193110E+06   89.426710  6.601523  4.743853  1.9189025E-02  9.7493249E-01  5.1431142E-05  1.4274047E-05  3.4827869E-03  3.3160126E-05  4.3805661E-08  7.2258876E-11  6.7331782E-04  1.3150717E-05  1.533E-06  0.8687  5.013561   -4.827  1.821532  8.196595  0.0000000E+00  9.9412256E-01  7.5636870E-05  1.1760010E-05  3.4478389E-03  3.9710183E-05  9.3054236E-08  4.0644862E-07  6.7768824E-04  2.0222814E-05  1.487E-06  3.736E-06  2.227E-05  9.999E-01  1.000E+00  1.35E+03  1.14E+03  1.64E+01  0.018292  0.699904  0.0000000E+00  2.7319014319E-01
121  3.133278436739577E+06   89.398969  6.601075  4.327176  1.9128531E-02  9.7499292E-01  5.1446215E-05  1.4278330E-05  3.4827712E-03  3.3152664E-05  4.3807256E-08  7.2210408E-11  6.7331156E-04  1.3163997E-05  1.533E-06  0.8678  5.014693   -3.178  1.836435  8.201535  0.0000000E+00  9.9412202E-01  7.5930421E-05  9.8892997E-06  3.4465422E-03  4.2023614E-05  9.3097893E-08  6.1245214E-07  6.7766603E-04  2.0223010E-05  1.404E-06  4.914E-06  2.278E-05  9.999E-01  1.000E+00  1.35E+03  1.15E+03  2.13E+01  0.023630  0.699356  0.0000000E+00  2.7295035573E-01
122  3.133320143286044E+06   89.371267  6.600925  4.327270  1.9124031E-02  9.7499748E-01  5.1447337E-05  1.4278649E-05  3.4827700E-03  3.3152109E-05  4.3807375E-08  7.2206800E-11  6.7331109E-04  1.3164984E-05  1.533E-06  0.8670  5.015032   -3.178  1.851132  8.206407  0.0000000E+00  9.9412139E-01  7.6199343E-05  8.1481558E-06  3.4450438E-03  4.4169189E-05  9.3089044E-08  1.1234563E-06  6.7764539E-04  2.0223997E-05  1.332E-06  2.779E-06  2.330E-05  1.000E+00  1.000E+00  1.35E+03  1.15E+03  1.20E+01  0.013340  0.699330  0.0000000E+00  2.7265024628E-01
123  3.133361849832511E+06   89.343569  6.600886  4.327726  1.9012156E-02  9.7510932E-01  5.1475315E-05  1.4286598E-05  3.4827409E-03  3.3138278E-05  4.3810400E-08  7.2116893E-11  6.7329955E-04  1.3189595E-05  1.534E-06  0.8657  5.016392   -3.178  1.865659  8.211221  0.0000000E+00  9.9412064E-01  7.6416678E-05  6.5547794E-06  3.4432340E-03  4.6129533E-05  9.3067740E-08  2.0932125E-06  6.7762653E-04  2.0226588E-05  1.268E-06  3.215E-06  2.381E-05  1.000E+00  1.000E+00  1.35E+03  1.15E+03  1.36E+01  0.015048  0.699407  0.0000000E+00  2.7246554409E-01
124  3.133403556378978E+06   89.315862  6.600888  4.328047  1.8981137E-02  9.7514039E-01  5.1483087E-05  1.4288807E-05  3.4827328E-03  3.3134439E-05  4.3811250E-08  7.2091925E-11  6.7329636E-04  1.3196426E-05  1.534E-06  0.8649  5.017472   -3.178  1.879997  8.215973  0.0000000E+00  9.9411984E-01  7.6575441E-05  5.1598358E-06  3.4409163E-03  4.7845553E-05  9.3053052E-08  3.8156443E-06  6.7761003E-04  2.0232777E-05  1.214E-06  3.945E-06  2.434E-05  9.999E-01  1.000E+00  1.36E+03  1.15E+03  1.66E+01  0.018364  0.699606  0.0000000E+00  2.7223536990E-01
125  3.133445262925445E+06   89.288147  6.600927  4.328365  1.8954606E-02  9.7516686E-01  5.1489745E-05  1.4290698E-05  3.4827259E-03  3.3131153E-05  4.3811986E-08  7.2070543E-11  6.7329362E-04  1.3202273E-05  1.534E-06  0.8637  5.018470   -3.177  1.894154  8.220663  0.0000000E+00  9.9411875E-01  7.6710355E-05  3.9640974E-06  3.4379110E-03  4.9317101E-05  9.3045311E-08  6.5570434E-06  6.7759588E-04  2.0245768E-05  1.168E-06  4.283E-06  2.486E-05  9.999E-01  1.000E+00  1.36E+03  1.16E+03  1.80E+01  0.019789  0.699867  0.0000000E+00  2.7196643807E-01
126  3.133486969471911E+06   89.260423  6.601370  4.328880  1.8910195E-02  9.7521127E-01  5.1500907E-05  1.4293870E-05  3.4827143E-03  3.3125646E-05  4.3813230E-08  7.2034706E-11  6.7328906E-04  1.3212069E-05  1.534E-06  0.8623  5.019825   -3.177  1.908134  8.225295  0.0000000E+00  9.9411739E-01  7.6854514E-05  2.9666423E-06  3.4339817E-03  5.0544907E-05  9.3039876E-08  1.0647547E-05  6.7758408E-04  2.0270886E-05  1.130E-06  4.479E-06  2.540E-05  9.999E-01  1.000E+00  1.37E+03  1.16E+03  1.88E+01  0.020626  0.700768  0.0000000E+00  2.7167975817E-01
127  3.133528676018379E+06   89.232602  6.601290  4.328635  1.8858494E-02  9.7526298E-01  5.1513930E-05  1.4297570E-05  3.4827007E-03  3.3119228E-05  4.3814698E-08  7.1992915E-11  6.7328376E-04  1.3223489E-05  1.534E-06  0.8617  5.020617   -3.176  1.921878  8.229848  0.0000000E+00  9.9411562E-01  7.7028172E-05  2.2706934E-06  3.4285730E-03  5.1401494E-05  9.3032991E-08  1.6879293E-05  6.7757583E-04  2.0335606E-05  1.105E-06  4.995E-06  2.593E-05  9.999E-01  1.000E+00  1.37E+03  1.16E+03  2.02E+01  0.022123  0.700822  0.0000000E+00  2.7138708964E-01
128  3.133570382564845E+06   89.204846  6.601341  4.329114  1.8813373E-02  9.7530813E-01  5.1525319E-05  1.4300806E-05  3.4826888E-03  3.3113620E-05  4.3815996E-08  7.1956380E-11  6.7327915E-04  1.3233466E-05  1.534E-06  0.8605  5.020955   -3.177  1.935392  8.234324  0.0000000E+00  9.9411315E-01  7.7272399E-05  1.7109545E-06  3.4212431E-03  5.2090551E-05  9.3025426E-08  2.5680086E-05  6.7756920E-04  2.0458680E-05  1.084E-06  5.022E-06  2.647E-05  9.999E-01  1.000E+00  1.37E+03  1.16E+03  2.12E+01  0.023201  0.701093  0.0000000E+00  2.7107131198E-01
129  3.133612089111312E+06   89.177067  6.601427  4.329101  1.8744474E-02  9.7537702E-01  5.1542740E-05  1.4305756E-05  3.4826707E-03  3.3105046E-05  4.3818003E-08  7.1900511E-11  6.7327210E-04  1.3248716E-05  1.535E-06  0.8606  5.021217   -3.176  1.948662  8.238719  0.0000000E+00  9.9410998E-01  7.7601104E-05  1.2626726E-06  3.4115217E-03  5.2642453E-05  9.3016116E-08  3.7595752E-05  6.7756388E-04  2.0677607E-05  1.068E-06  5.334E-06  2.700E-05  9.998E-01  1.000E+00  1.37E+03  1.16E+03  2.55E+01  0.027964  0.701400  0.0000000E+00  2.7074296569E-01
130  3.133653795657779E+06   89.149271  6.601512  4.329093  1.8662508E-02  9.7545902E-01  5.1563519E-05  1.4311660E-05  3.4826490E-03  3.3094831E-05  4.3820431E-08  7.1833903E-11  6.7326375E-04  1.3266885E-05  1.535E-06  0.8594  5.021417   -3.176  1.961658  8.243022  0.0000000E+00  9.9410578E-01  7.8039030E-05  9.1010896E-07  3.3986600E-03  5.3076554E-05  9.3004305E-08  5.3516191E-05  6.7755969E-04  2.1058941E-05  1.055E-06  4.696E-06  2.754E-05  9.999E-01  1.000E+00  1.37E+03  1.16E+03  2.08E+01  0.022827  0.701697  0.0000000E+00  2.7039211183E-01
131  3.133695502204246E+06   89.121462  6.601610  4.329138  1.8578764E-02  9.7554270E-01  5.1584812E-05  1.4317710E-05  3.4826268E-03  3.3084375E-05  4.3822960E-08  7.1765688E-11  6.7325524E-04  1.3285478E-05  1.535E-06  0.8597  5.021666   -3.176  1.974267  8.247196  0.0000000E+00  9.9409998E-01  7.8649199E-05  6.7781150E-07  3.3811517E-03  5.3362627E-05  9.2988407E-08  7.5144008E-05  6.7755692E-04  2.1915635E-05  1.046E-06  4.772E-06  2.807E-05  9.999E-01  1.000E+00  1.37E+03  1.16E+03  1.97E+01  0.021616  0.702022  0.0000000E+00  2.7008883230E-01
132  3.133737208750713E+06   89.093637  6.601697  4.329133  1.8502819E-02  9.7561865E-01  5.1604180E-05  1.4323212E-05  3.4826066E-03  3.3074876E-05  4.3825296E-08  7.1703673E-11  6.7324754E-04  1.3302369E-05  1.535E-06  0.8597  5.021898   -3.176  1.986487  8.251241  0.0000000E+00  9.9409239E-01  7.9453328E-05  5.0151592E-07  3.3585432E-03  5.3579798E-05  9.2968182E-08  1.0289780E-04  6.7755482E-04  2.3371683E-05  1.040E-06  4.876E-06  2.860E-05  9.999E-01  1.000E+00  1.37E+03  1.16E+03  1.98E+01  0.021710  0.702340  0.0000000E+00  2.6978073612E-01
133  3.133778915297180E+06   89.065798  6.601767  4.329139  1.8438608E-02  9.7568291E-01  5.1620600E-05  1.4327878E-05  3.4825894E-03  3.3066830E-05  4.3827305E-08  7.1651119E-11  6.7324105E-04  1.3316675E-05  1.536E-06  0.8613  5.022133   -3.176  1.998254  8.255136  0.0000000E+00  9.9408275E-01  8.0492992E-05  3.6722227E-07  3.3300345E-03  5.3745305E-05  9.2942824E-08  1.3755635E-04  6.7755322E-04  2.5713700E-05  1.035E-06  7.502E-06  2.911E-05  9.998E-01  1.000E+00  1.37E+03  1.16E+03  3.22E+01  0.035216  0.702617  0.0000000E+00  2.6946627156E-01
134  3.133820621843647E+06   89.037941  6.601824  4.329109  1.8416815E-02  9.7570467E-01  5.1626180E-05  1.4329463E-05  3.4825835E-03  3.3064097E-05  4.3827991E-08  7.1633266E-11  6.7323885E-04  1.3321533E-05  1.536E-06  0.8627  5.022271   -3.175  2.009503  8.258857  0.0000000E+00  9.9407055E-01  8.1831089E-05  2.6512108E-07  3.2944966E-03  5.3871231E-05  9.2911034E-08  1.8022382E-04  6.7755201E-04  2.9354550E-05  1.031E-06  3.726E-06  2.960E-05  9.999E-01  1.001E+00  1.37E+03  1.16E+03  1.61E+01  0.017669  0.702912  0.0000000E+00  2.6898823209E-01
135  3.133862328390114E+06   89.010086  6.601875  4.329188  1.8321198E-02  9.7580027E-01  5.1650755E-05  1.4336446E-05  3.4825579E-03  3.3052078E-05  4.3831076E-08  7.1554682E-11  6.7322923E-04  1.3342897E-05  1.536E-06  0.8645  5.022529   -3.175  2.020169  8.262385  0.0000000E+00  9.9405556E-01  8.3516546E-05  1.9059004E-07  3.2514396E-03  5.3963278E-05  9.2871910E-08  2.3116193E-04  6.7755114E-04  3.4737168E-05  1.028E-06  3.205E-06  3.008E-05  9.999E-01  1.000E+00  1.37E+03  1.16E+03  1.32E+01  0.014473  0.703151  0.0000000E+00  2.6873623313E-01
136  3.133904034936581E+06   88.982226  6.601881  4.329213  1.8189909E-02  9.7593156E-01  5.1684585E-05  1.4346059E-05  3.4825225E-03  3.3035548E-05  4.3835380E-08  7.1446548E-11  6.7321605E-04  1.3372277E-05  1.536E-06  0.8675  5.022879   -3.175  2.030381  8.265762  0.0000000E+00  9.9403760E-01  8.5439688E-05  1.1009800E-07  3.1985077E-03  5.4062676E-05  9.2827801E-08  2.9505007E-04  6.7755019E-04  3.9802036E-05  1.024E-06  4.854E-06  3.055E-05  9.999E-01  1.000E+00  1.37E+03  1.16E+03  2.02E+01  0.022073  0.703289  0.0000000E+00  2.6854135815E-01
137  3.133945741483048E+06   88.954358  6.601864  4.329285  1.8130431E-02  9.7599109E-01  5.1700004E-05  1.4350440E-05  3.4825064E-03  3.3028030E-05  4.3837399E-08  7.1397311E-11  6.7321012E-04  1.3385636E-05  1.537E-06  0.8698  5.023172   -3.175  2.039893  8.268906  0.0000000E+00  9.9401485E-01  8.7793416E-05  5.3427066E-08  3.1307576E-03  5.4132789E-05  9.2774647E-08  3.7758245E-04  6.7754954E-04  4.5394929E-05  1.022E-06  4.967E-06  3.099E-05  9.999E-01  1.000E+00  1.37E+03  1.16E+03  2.07E+01  0.022614  0.703439  0.0000000E+00  2.6822524396E-01
138  3.133987448029515E+06   88.926488  6.601834  4.329379  1.8064661E-02  9.7605687E-01  5.1717088E-05  1.4355295E-05  3.4824885E-03  3.3019706E-05  4.3839662E-08  7.1342773E-11  6.7320357E-04  1.3400425E-05  1.537E-06  0.8726  5.023471   -3.175  2.048659  8.271801  0.0000000E+00  9.9398809E-01  9.0610295E-05  4.5183576E-08  3.0521643E-03  5.4143320E-05  9.2711959E-08  4.7218419E-04  6.7754949E-04  5.3330424E-05  1.022E-06  4.972E-06  3.140E-05  9.999E-01  1.000E+00  1.37E+03  1.16E+03  2.07E+01  0.022627  0.703561  0.0000000E+00  2.6790672048E-01
139  3.134029154575982E+06   88.898618  6.601784  4.329468  1.7977593E-02  9.7614389E-01  5.1739767E-05  1.4361741E-05  3.4824647E-03  3.3008666E-05  4.3842702E-08  7.1270399E-11  6.7319494E-04  1.3420039E-05  1.537E-06  0.8766  5.023776   -3.175  2.056632  8.274432  0.0000000E+00  9.9395736E-01  9.3967180E-05  5.1910403E-08  2.9634626E-03  5.4135329E-05  9.2637427E-08  5.7694023E-04  6.7754961E-04  6.4756370E-05  1.023E-06  5.827E-06  3.178E-05  9.999E-01  1.000E+00  1.37E+03  1.16E+03  2.08E+01  0.022736  0.703646  0.0000000E+00  2.6758703190E-01
