line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot
 92  9.384093009886457E+06   19.717189  5.041708  4.452649  7.0219822E-01  2.9175588E-01  3.9875304E-04  4.8435317E-05  1.3753536E-03  1.9323646E-03  1.7407072E-06  2.8014100E-06  7.9958026E-04  4.7003234E-05  3.261E-09  0.2799  4.452649   -7.229  1.011795  7.704514  2.7140512E-02  9.6698572E-01  3.8403647E-05  1.0558463E-05  3.4911643E-03  4.5642981E-05  6.3979782E-08  1.2585790E-10  7.0722633E-04  2.7526342E-06  5.427E-07  2.143E-05  5.116E-05  9.226E-01  1.103E+00  4.38E+02  0.00E+00  2.11E+02  0.666744  0.146083  0.0000000E+00  2.8077523531E-01
 93  9.392291560493669E+06   19.716702  5.042132  4.453005  7.0202876E-01  2.9192534E-01  3.9814281E-04  4.8415944E-05  1.3770413E-03  1.9312764E-03  1.7411150E-06  2.7979137E-06  7.9955788E-04  4.6974005E-05  3.262E-09  0.2789  4.453005   -7.226  1.016396  7.706045  2.5632708E-02  9.6849355E-01  3.8590869E-05  1.0609504E-05  3.4911203E-03  4.5381549E-05  6.3213747E-08  1.2510589E-10  7.0699247E-04  2.8182331E-06  5.407E-07  2.148E-05  5.148E-05  9.225E-01  1.104E+00  4.39E+02  0.00E+00  2.11E+02  0.666996  0.146215  0.0000000E+00  2.8064318832E-01
 94  9.400485323871188E+06   19.716212  5.042747  4.453417  7.0186299E-01  2.9209120E-01  3.9754856E-04  4.8396962E-05  1.3786869E-03  1.9302144E-03  1.7415113E-06  2.7945069E-06  7.9953597E-04  4.6945490E-05  3.262E-09  0.2774  4.453417   -7.220  1.021632  7.707647  2.4124904E-02  9.7000132E-01  3.8675043E-05  1.0634167E-05  3.4912237E-03  4.5121297E-05  6.2776724E-08  1.2416502E-10  7.0675816E-04  2.8872858E-06  5.386E-07  2.137E-05  5.184E-05  9.238E-01  1.104E+00  4.38E+02  0.00E+00  2.09E+02  0.662659  0.146412  0.0000000E+00  2.8051045159E-01
 95  9.408596546323430E+06   19.715724  5.042717  4.454332  7.0169174E-01  2.9226252E-01  3.9693792E-04  4.8377338E-05  1.3803800E-03  1.9291210E-03  1.7419175E-06  2.7910039E-06  7.9951335E-04  4.6916137E-05  3.263E-09  0.2767  4.454332   -7.218  1.026756  7.709442  2.2617100E-02  9.7150919E-01  3.8829630E-05  1.0674802E-05  3.4912319E-03  4.4856404E-05  6.2177694E-08  1.2345931E-10  7.0652353E-04  2.9575541E-06  5.367E-07  2.150E-05  5.222E-05  9.232E-01  1.103E+00  4.39E+02  0.00E+00  2.11E+02  0.664465  0.146390  0.0000000E+00  2.8037824388E-01
 96  9.416938652596947E+06   19.715216  5.043248  4.455023  7.0151492E-01  2.9243931E-01  3.9631092E-04  4.8357063E-05  1.3821206E-03  1.9279959E-03  1.7423337E-06  2.7874048E-06  7.9949000E-04  4.6885942E-05  3.265E-09  0.2756  4.455023   -7.214  1.032321  7.711315  2.1109296E-02  9.7301703E-01  3.9023652E-05  1.0729108E-05  3.4911597E-03  4.4614012E-05  6.1550012E-08  1.2268275E-10  7.0628818E-04  3.0376063E-06  5.345E-07  2.165E-05  5.262E-05  9.233E-01  1.104E+00  4.40E+02  0.00E+00  2.11E+02  0.664521  0.146558  0.0000000E+00  2.8024134685E-01
 97  9.424968180179549E+06   19.714724  5.043761  4.455611  7.0134704E-01  2.9260730E-01  3.9571825E-04  4.8337785E-05  1.3837681E-03  1.9269302E-03  1.7427262E-06  2.7840007E-06  7.9946782E-04  4.6857350E-05  3.266E-09  0.2749  4.455611   -7.212  1.038363  7.713315  1.9601492E-02  9.7452484E-01  3.9249467E-05  1.0791380E-05  3.4910730E-03  4.4336223E-05  6.0749434E-08  1.2174581E-10  7.0605292E-04  3.1237579E-06  5.324E-07  2.181E-05  5.307E-05  9.226E-01  1.104E+00  4.41E+02  0.00E+00  2.12E+02  0.667031  0.146721  0.0000000E+00  2.8010839373E-01
 98  9.433311098280361E+06   19.714208  5.044528  4.456150  7.0117668E-01  2.9277772E-01  3.9511993E-04  4.8318205E-05  1.3854332E-03  1.9258521E-03  1.7431215E-06  2.7805621E-06  7.9944531E-04  4.6828434E-05  3.267E-09  0.2741  4.456150   -7.208  1.044948  7.715505  1.8093688E-02  9.7603267E-01  3.9466795E-05  1.0852566E-05  3.4909735E-03  4.4085525E-05  6.0145630E-08  1.2088832E-10  7.0581699E-04  3.2203381E-06  5.301E-07  2.187E-05  5.351E-05  9.224E-01  1.104E+00  4.41E+02  0.00E+00  2.13E+02  0.667339  0.146969  0.0000000E+00  2.7996905210E-01
 99  9.442553418600667E+06   19.713631  5.045348  4.456618  7.0099476E-01  2.9295974E-01  3.9448447E-04  4.8297276E-05  1.3872042E-03  1.9247045E-03  1.7435403E-06  2.7769076E-06  7.9942127E-04  4.6797663E-05  3.266E-09  0.2734  4.456618   -7.202  1.052224  7.717889  1.6585884E-02  9.7754053E-01  3.9722817E-05  1.0923579E-05  3.4907390E-03  4.3925291E-05  5.9604309E-08  1.2033301E-10  7.0557945E-04  3.3335148E-06  5.273E-07  2.182E-05  5.391E-05  9.231E-01  1.105E+00  4.41E+02  0.00E+00  2.12E+02  0.664975  0.147235  0.0000000E+00  2.7981321533E-01
100  9.450950713450743E+06   19.713101  5.046320  4.457284  7.0082786E-01  2.9312664E-01  3.9390457E-04  4.8278061E-05  1.3888224E-03  1.9236550E-03  1.7439216E-06  2.7735705E-06  7.9939921E-04  4.6769532E-05  3.265E-09  0.2725  4.457284   -7.196  1.060154  7.720485  1.5078080E-02  9.7904840E-01  4.0005836E-05  1.1002709E-05  3.4905596E-03  4.3656479E-05  5.8722058E-08  1.1922454E-10  7.0534321E-04  3.4488419E-06  5.251E-07  2.188E-05  5.450E-05  9.229E-01  1.104E+00  4.41E+02  0.00E+00  2.13E+02  0.665691  0.147555  0.0000000E+00  2.7967038490E-01
101  9.459211301328389E+06   19.712574  5.047188  4.458188  7.0065388E-01  2.9330070E-01  3.9330300E-04  4.8258015E-05  1.3905031E-03  1.9225641E-03  1.7443163E-06  2.7701067E-06  7.9937622E-04  4.6740298E-05  3.266E-09  0.2719  4.458188   -7.191  1.069134  7.723427  1.3570276E-02  9.8055617E-01  4.0297725E-05  1.1084992E-05  3.4903939E-03  4.3356252E-05  5.7987603E-08  1.1805695E-10  7.0510754E-04  3.5742253E-06  5.228E-07  2.201E-05  5.522E-05  9.230E-01  1.106E+00  4.42E+02  0.00E+00  2.13E+02  0.665349  0.147839  0.0000000E+00  2.7952809126E-01
102  9.467275934657054E+06   19.712051  5.048051  4.459342  7.0047811E-01  2.9347649E-01  3.9269834E-04  4.8237746E-05  1.3921946E-03  1.9214653E-03  1.7447120E-06  2.7666229E-06  7.9935300E-04  4.6710861E-05  3.268E-09  0.2709  4.459342   -7.183  1.078915  7.726591  1.2062472E-02  9.8206411E-01  4.0646477E-05  1.1181404E-05  3.4901753E-03  4.3023333E-05  5.7084845E-08  1.1681137E-10  7.0487274E-04  3.7111056E-06  5.206E-07  2.218E-05  5.600E-05  9.229E-01  1.106E+00  4.43E+02  0.00E+00  2.13E+02  0.665596  0.148121  0.0000000E+00  2.7938723685E-01
103  9.475699833706701E+06   19.711495  5.048726  4.460862  7.0029651E-01  2.9365819E-01  3.9207676E-04  4.8216785E-05  1.3939357E-03  1.9203333E-03  1.7451179E-06  2.7630395E-06  7.9932899E-04  4.6680545E-05  3.270E-09  0.2701  4.460862   -7.175  1.090079  7.730283  1.0554668E-02  9.8357197E-01  4.1023851E-05  1.1287241E-05  3.4898997E-03  4.2705785E-05  5.6306551E-08  1.1551853E-10  7.0463859E-04  3.8682219E-06  5.183E-07  2.239E-05  5.692E-05  9.229E-01  1.106E+00  4.45E+02  0.00E+00  2.14E+02  0.665834  0.148341  0.0000000E+00  2.7923771096E-01
104  9.483833984596521E+06   19.710948  5.049655  4.462610  7.0011544E-01  2.9383926E-01  3.9146039E-04  4.8195878E-05  1.3956644E-03  1.9192084E-03  1.7455194E-06  2.7594837E-06  7.9930506E-04  4.6650427E-05  3.272E-09  0.2694  4.462610   -7.167  1.102856  7.734503  9.0468635E-03  9.8507982E-01  4.1475285E-05  1.1412600E-05  3.4895587E-03  4.2340245E-05  5.5376619E-08  1.1396668E-10  7.0440641E-04  4.0421263E-06  5.160E-07  2.269E-05  5.801E-05  9.225E-01  1.106E+00  4.46E+02  0.00E+00  2.15E+02  0.667189  0.148646  0.0000000E+00  2.7909081748E-01
105  9.492368062119612E+06   19.710362  5.050758  4.464584  6.9992708E-01  2.9402772E-01  3.9082214E-04  4.8174103E-05  1.3974568E-03  1.9180411E-03  1.7459342E-06  2.7557995E-06  7.9928016E-04  4.6619183E-05  3.274E-09  0.2689  4.464584   -7.156  1.118047  7.739543  7.5390595E-03  9.8658778E-01  4.1992927E-05  1.1557790E-05  3.4891166E-03  4.1977513E-05  5.4520527E-08  1.1227169E-10  7.0417661E-04  4.2464435E-06  5.135E-07  2.303E-05  5.932E-05  9.220E-01  1.107E+00  4.48E+02  0.00E+00  2.17E+02  0.668787  0.149012  0.0000000E+00  2.7893325795E-01
106  9.500889385808958E+06   19.709762  5.052075  4.466502  6.9973535E-01  2.9421945E-01  3.9017642E-04  4.8151935E-05  1.3992727E-03  1.9168574E-03  1.7463528E-06  2.7520696E-06  7.9925482E-04  4.6587510E-05  3.277E-09  0.2685  4.466502   -7.148  1.136059  7.745442  6.0312554E-03  9.8809584E-01  4.3531760E-05  1.2001414E-05  3.4872118E-03  4.1558753E-05  5.2689725E-08  1.0903387E-10  7.0395142E-04  4.5189646E-06  5.111E-07  2.365E-05  6.094E-05  9.193E-01  1.109E+00  4.50E+02  0.00E+00  2.21E+02  0.678246  0.149452  0.0000000E+00  2.7877163097E-01
107  9.510318725232702E+06   19.709076  5.053647  4.470376  6.9955791E-01  2.9439697E-01  3.8958159E-04  4.8131396E-05  1.4009477E-03  1.9157648E-03  1.7467374E-06  2.7486315E-06  7.9923136E-04  4.6558281E-05  3.275E-09  0.2681  4.470376   -7.129  1.159883  7.753279  4.5234514E-03  9.8960377E-01  4.4258415E-05  1.2210980E-05  3.4864988E-03  4.1147695E-05  5.1965123E-08  1.0645703E-10  7.0373466E-04  4.8529791E-06  5.082E-07  2.372E-05  6.307E-05  9.231E-01  1.106E+00  4.53E+02  0.00E+00  2.17E+02  0.665235  0.149983  0.0000000E+00  2.7858648688E-01
108  9.518154507565200E+06   19.708479  5.056353  4.475677  6.9951322E-01  2.9444168E-01  3.8943221E-04  4.8126220E-05  1.4013686E-03  1.9154900E-03  1.7468338E-06  2.7477678E-06  7.9922544E-04  4.6550932E-05  3.257E-09  0.2675  4.475677   -7.110  1.193953  7.764242  3.0156474E-03  9.9111182E-01  4.5503513E-05  1.2555434E-05  3.4852140E-03  4.0533327E-05  5.1042769E-08  1.0219446E-10  7.0352803E-04  5.1707848E-06  5.061E-07  2.313E-05  6.636E-05  9.313E-01  1.093E+00  4.57E+02  0.00E+00  2.07E+02  0.634361  0.150922  0.0000000E+00  2.7843532589E-01
109  9.526126512420027E+06   19.707834  5.060925  4.483589  6.9948385E-01  2.9447110E-01  3.8933420E-04  4.8122821E-05  1.4016449E-03  1.9153096E-03  1.7468972E-06  2.7472010E-06  7.9922156E-04  4.6546109E-05  3.236E-09  0.2648  4.483589   -7.075  1.249990  7.782179  1.5078434E-03  9.9262017E-01  4.8061591E-05  1.3291262E-05  3.4820970E-03  3.9780649E-05  5.0419108E-08  9.4867314E-11  7.0335068E-04  5.6354168E-06  5.039E-07  2.289E-05  7.218E-05  9.388E-01  1.081E+00  4.63E+02  0.00E+00  1.98E+02  0.603225  0.152521  0.0000000E+00  2.7828427671E-01
110  9.537999597886063E+06   19.706685  5.085430  4.508364  6.9939740E-01  2.9455760E-01  3.8904591E-04  4.8112810E-05  1.4024577E-03  1.9147789E-03  1.7470831E-06  2.7455337E-06  7.9921013E-04  4.6531917E-05  3.212E-09  0.0388  4.508364   -6.944  1.676777  7.896623  3.9330930E-08  9.9413050E-01  6.1456353E-05  1.6821438E-05  3.4636842E-03  3.8613130E-05  6.7978709E-08  2.5891256E-11  7.0354357E-04  6.4238741E-06  5.005E-07  2.519E-05  1.348E-04  9.425E-01  1.078E+00  4.82E+02  0.00E+00  2.00E+02  0.587389  0.161376  0.0000000E+00  2.7803241740E-01
111  9.538230959521808E+06   19.706659  5.085264  4.508120  6.9939735E-01  2.9455764E-01  3.8904577E-04  4.8112805E-05  1.4024581E-03  1.9147786E-03  1.7470832E-06  2.7455329E-06  7.9921012E-04  4.6531910E-05  3.212E-09  0.0150  4.508120   -6.942  1.701750  7.902126  2.8984568E-09  9.9413060E-01  6.1479621E-05  1.6823126E-05  3.4636557E-03  3.8613031E-05  6.8078043E-08  2.4384483E-11  7.0354401E-04  6.4240225E-06  5.004E-07  2.494E-05  1.397E-04  9.431E-01  1.076E+00  4.82E+02  0.00E+00  1.99E+02  0.584469  0.161314  0.0000000E+00  2.7802688886E-01
112  9.538462321157550E+06   19.706633  5.084522  4.507408  6.9939628E-01  2.9455862E-01  3.8904231E-04  4.8112686E-05  1.4024678E-03  1.9147723E-03  1.7470854E-06  2.7455129E-06  7.9920999E-04  4.6531740E-05  3.211E-09  0.0076  4.507408   -6.946  1.721302  7.905435  0.0000000E+00  9.9413060E-01  6.1481763E-05  1.6823158E-05  3.4636533E-03  3.8613114E-05  6.8086571E-08  2.4518112E-11  7.0354401E-04  6.4240225E-06  5.003E-07  2.473E-05  1.440E-04  9.431E-01  1.075E+00  4.82E+02  0.00E+00  1.99E+02  0.584198  0.161039  0.0000000E+00  2.7802143404E-01
113  9.538693682793295E+06   19.706607  5.083093  4.506044  6.9939345E-01  2.9456145E-01  3.8903297E-04  4.8112361E-05  1.4024942E-03  1.9147551E-03  1.7470914E-06  2.7454588E-06  7.9920962E-04  4.6531280E-05  3.211E-09  0.0072  4.506044   -6.953  1.733386  7.905667  0.0000000E+00  9.9413060E-01  6.1481754E-05  1.6822610E-05  3.4636530E-03  3.8613788E-05  6.8086496E-08  2.4512849E-11  7.0354400E-04  6.4240225E-06  5.002E-07  2.452E-05  1.468E-04  9.433E-01  1.075E+00  4.80E+02  0.00E+00  1.98E+02  0.583646  0.160510  0.0000000E+00  2.7801606995E-01
114  9.538925044429040E+06   19.706581  5.083148  4.505317  6.9939261E-01  2.9456229E-01  3.8903016E-04  4.8112263E-05  1.4025021E-03  1.9147500E-03  1.7470932E-06  2.7454426E-06  7.9920951E-04  4.6531142E-05  3.210E-09  0.0038  4.505317   -6.961  1.758233  7.911263  0.0000000E+00  9.9413060E-01  6.1481784E-05  1.6821729E-05  3.4636527E-03  3.8614873E-05  6.8086581E-08  2.4502216E-11  7.0354399E-04  6.4240224E-06  5.001E-07  2.416E-05  1.525E-04  9.444E-01  1.075E+00  4.80E+02  0.00E+00  1.96E+02  0.578418  0.160531  0.0000000E+00  2.7801079747E-01
115  9.539156406064784E+06   19.706556  5.083155  4.504340  6.9939084E-01  2.9456411E-01  3.8902417E-04  4.8112055E-05  1.4025190E-03  1.9147390E-03  1.7470971E-06  2.7454080E-06  7.9920927E-04  4.6530847E-05  3.210E-09  0.0032  4.504340   -6.960  1.782124  7.916525  0.0000000E+00  9.9413060E-01  6.1481827E-05  1.6820492E-05  3.4636521E-03  3.8616398E-05  6.8086710E-08  2.4485428E-11  7.0354397E-04  6.4240223E-06  4.999E-07  2.385E-05  1.580E-04  9.449E-01  1.073E+00  4.78E+02  0.00E+00  1.94E+02  0.576425  0.160533  0.0000000E+00  2.7800556207E-01
116  9.539387767700527E+06   19.706531  5.083391  4.503190  6.9938893E-01  2.9456599E-01  3.8901793E-04  4.8111838E-05  1.4025365E-03  1.9147274E-03  1.7471011E-06  2.7453719E-06  7.9920902E-04  4.6530539E-05  3.209E-09  0.0013  4.503190   -6.964  1.805084  7.921459  0.0000000E+00  9.9413060E-01  6.1481903E-05  1.6818486E-05  3.4636513E-03  3.8618869E-05  6.8086932E-08  2.4454818E-11  7.0354395E-04  6.4240223E-06  4.997E-07  2.355E-05  1.637E-04  9.452E-01  1.072E+00  4.76E+02  0.00E+00  1.93E+02  0.574623  0.160621  0.0000000E+00  2.7800038724E-01
117  9.539619129336271E+06   19.706505  5.083752  4.501837  6.9938784E-01  2.9456706E-01  3.8901420E-04  4.8111708E-05  1.4025471E-03  1.9147206E-03  1.7471035E-06  2.7453503E-06  7.9920888E-04  4.6530356E-05  3.209E-09  0.0008  4.501837   -6.968  1.827374  7.926173  0.0000000E+00  9.9413060E-01  6.1482011E-05  1.6815712E-05  3.4636502E-03  3.8622289E-05  6.8087256E-08  2.4408618E-11  7.0354391E-04  6.4240221E-06  4.996E-07  2.390E-05  1.695E-04  9.460E-01  1.072E+00  4.75E+02  0.00E+00  1.91E+02  0.571317  0.160755  0.0000000E+00  2.7799525076E-01
118  9.539850490972016E+06   19.706481  5.084081  4.499742  6.9938636E-01  2.9456863E-01  3.8900921E-04  4.8111536E-05  1.4025611E-03  1.9147114E-03  1.7471068E-06  2.7453215E-06  7.9920868E-04  4.6530111E-05  3.209E-09  0.0000  4.499742   -6.972  1.849153  7.930737  0.0000000E+00  9.9413060E-01  6.1482175E-05  1.6811783E-05  3.4636486E-03  3.8627131E-05  6.8087736E-08  2.4336948E-11  7.0354386E-04  6.4240220E-06  4.994E-07  2.356E-05  1.751E-04  9.422E-01  1.074E+00  4.73E+02  0.00E+00  1.97E+02  0.588407  0.160876  0.0000000E+00  2.7799009940E-01
119  9.540081852607759E+06   19.706457  5.084487  4.497964  6.9938581E-01  2.9456912E-01  3.8900743E-04  4.8111473E-05  1.4025661E-03  1.9147081E-03  1.7471079E-06  2.7453111E-06  7.9920861E-04  4.6530022E-05  3.208E-09  0.0000  4.497964   -6.977  1.870935  7.935363  0.0000000E+00  9.9413060E-01  6.1482412E-05  1.6806320E-05  3.4636463E-03  3.8633864E-05  6.8088434E-08  2.4228479E-11  7.0354379E-04  6.4240217E-06  4.992E-07  2.300E-05  1.810E-04  9.432E-01  1.076E+00  4.71E+02  0.00E+00  1.94E+02  0.583905  0.161027  0.0000000E+00  2.7798486889E-01
120  9.540313214243503E+06   19.706433  5.084961  4.496030  6.9938428E-01  2.9457067E-01  3.8900226E-04  4.8111293E-05  1.4025807E-03  1.9146986E-03  1.7471112E-06  2.7452813E-06  7.9920840E-04  4.6529768E-05  3.207E-09  0.0000  4.496030   -6.982  1.891257  7.939425  0.0000000E+00  9.9413060E-01  6.1482748E-05  1.6798870E-05  3.4636432E-03  3.8643047E-05  6.8089422E-08  2.4069304E-11  7.0354369E-04  6.4240213E-06  4.990E-07  2.261E-05  1.868E-04  9.437E-01  1.076E+00  4.69E+02  0.00E+00  1.92E+02  0.581731  0.161203  0.0000000E+00  2.7797970473E-01
121  9.540544575879248E+06   19.706408  5.085492  4.493834  6.9938350E-01  2.9457148E-01  3.8899961E-04  4.8111201E-05  1.4025882E-03  1.9146937E-03  1.7471130E-06  2.7452659E-06  7.9920829E-04  4.6529637E-05  3.207E-09  0.0000  4.493834   -6.988  1.911010  7.943298  0.0000000E+00  9.9413060E-01  6.1483190E-05  1.6789350E-05  3.4636393E-03  3.8654782E-05  6.8090722E-08  2.3854674E-11  7.0354357E-04  6.4240209E-06  4.987E-07  2.209E-05  1.926E-04  9.445E-01  1.077E+00  4.66E+02  0.00E+00  1.90E+02  0.578175  0.161400  0.0000000E+00  2.7797454508E-01
122  9.540775937514992E+06   19.706385  5.086081  4.491624  6.9938320E-01  2.9457170E-01  3.8899882E-04  4.8111174E-05  1.4025905E-03  1.9146922E-03  1.7471135E-06  2.7452613E-06  7.9920826E-04  4.6529598E-05  3.206E-09  0.0000  4.491624   -6.995  1.930503  7.947115  0.0000000E+00  9.9413060E-01  6.1483771E-05  1.6777217E-05  3.4636343E-03  3.8669738E-05  6.8092425E-08  2.3567327E-11  7.0354342E-04  6.4240203E-06  4.983E-07  2.148E-05  1.985E-04  9.457E-01  1.075E+00  4.63E+02  0.00E+00  1.87E+02  0.572638  0.161620  0.0000000E+00  2.7796946656E-01
123  9.541007299150735E+06   19.706362  5.086652  4.489245  6.9938187E-01  2.9457303E-01  3.8899436E-04  4.8111019E-05  1.4026030E-03  1.9146840E-03  1.7471163E-06  2.7452356E-06  7.9920809E-04  4.6529379E-05  3.206E-09  0.0000  4.489245   -7.002  1.948316  7.950270  0.0000000E+00  9.9413060E-01  6.1484517E-05  1.6762012E-05  3.4636281E-03  3.8688482E-05  6.8094614E-08  2.3192914E-11  7.0354323E-04  6.4240195E-06  4.979E-07  2.097E-05  2.037E-04  9.463E-01  1.074E+00  4.60E+02  0.00E+00  1.85E+02  0.569778  0.161832  0.0000000E+00  2.7796450527E-01
124  9.541238660786480E+06   19.706339  5.087494  4.486812  6.9938089E-01  2.9457409E-01  3.8899101E-04  4.8110903E-05  1.4026124E-03  1.9146778E-03  1.7471185E-06  2.7452162E-06  7.9920795E-04  4.6529214E-05  3.205E-09  0.0000  4.486812   -7.009  1.970872  7.955508  0.0000000E+00  9.9413060E-01  6.1485583E-05  1.6741053E-05  3.4636196E-03  3.8714324E-05  6.8097739E-08  2.2648533E-11  7.0354295E-04  6.4240186E-06  4.975E-07  2.096E-05  2.113E-04  9.474E-01  1.072E+00  4.57E+02  0.00E+00  1.81E+02  0.564408  0.162147  0.0000000E+00  2.7795964142E-01
125  9.541470022422224E+06   19.706317  5.088184  4.483713  6.9938041E-01  2.9457459E-01  3.8898936E-04  4.8110845E-05  1.4026171E-03  1.9146748E-03  1.7471195E-06  2.7452066E-06  7.9920789E-04  4.6529133E-05  3.204E-09  0.0000  4.483713   -7.017  1.989016  7.958919  0.0000000E+00  9.9413050E-01  6.1486917E-05  1.6715362E-05  3.4636090E-03  3.8746004E-05  6.8101661E-08  2.1984178E-11  7.0354263E-04  6.4240173E-06  4.969E-07  2.034E-05  2.174E-04  9.454E-01  1.072E+00  4.54E+02  0.00E+00  1.84E+02  0.573838  0.162404  0.0000000E+00  2.7795484479E-01
126  9.541701384057967E+06   19.706295  5.089398  4.481297  6.9937962E-01  2.9457530E-01  3.8898691E-04  4.8110760E-05  1.4026240E-03  1.9146703E-03  1.7471211E-06  2.7451924E-06  7.9920779E-04  4.6529012E-05  3.204E-09  0.0000  4.481297   -7.028  2.009260  7.963290  0.0000000E+00  9.9413050E-01  6.1488651E-05  1.6682731E-05  3.4635956E-03  3.8786247E-05  6.8106780E-08  2.1149833E-11  7.0354221E-04  6.4240158E-06  4.961E-07  1.972E-05  2.224E-04  9.468E-01  1.074E+00  4.51E+02  0.00E+00  1.81E+02  0.567051  0.162859  0.0000000E+00  2.7795003682E-01
127  9.541932745693712E+06   19.706274  5.091111  4.478967  6.9937947E-01  2.9457550E-01  3.8898622E-04  4.8110736E-05  1.4026260E-03  1.9146690E-03  1.7471216E-06  2.7451884E-06  7.9920776E-04  4.6528977E-05  3.203E-09  0.0000  4.478967   -7.027  2.030408  7.968108  0.0000000E+00  9.9413050E-01  6.1491038E-05  1.6638957E-05  3.4635775E-03  3.8840243E-05  6.8113881E-08  2.0065542E-11  7.0354165E-04  6.4240137E-06  4.953E-07  1.911E-05  2.313E-04  9.480E-01  1.072E+00  4.48E+02  0.00E+00  1.77E+02  0.561479  0.163503  0.0000000E+00  2.7794531510E-01
128  9.542164107329456E+06   19.706252  5.092466  4.476252  6.9937903E-01  2.9457587E-01  3.8898485E-04  4.8110689E-05  1.4026298E-03  1.9146665E-03  1.7471224E-06  2.7451805E-06  7.9920771E-04  4.6528910E-05  3.202E-09  0.0000  4.476252   -7.037  2.049890  7.972277  0.0000000E+00  9.9413050E-01  6.1494125E-05  1.6583360E-05  3.4635546E-03  3.8908837E-05  6.8123150E-08  1.8771250E-11  7.0354094E-04  6.4240111E-06  4.941E-07  1.853E-05  2.384E-04  9.490E-01  1.070E+00  4.45E+02  0.00E+00  1.74E+02  0.556983  0.164014  0.0000000E+00  2.7794068445E-01
129  9.542395468965201E+06   19.706231  5.094091  4.473514  6.9937869E-01  2.9457621E-01  3.8898378E-04  4.8110651E-05  1.4026329E-03  1.9146645E-03  1.7471231E-06  2.7451744E-06  7.9920767E-04  4.6528858E-05  3.202E-09  0.0000  4.473514   -7.044  2.069853  7.976717  0.0000000E+00  9.9413050E-01  6.1498257E-05  1.6510210E-05  3.4635243E-03  3.8999116E-05  6.8135748E-08  1.7250656E-11  7.0354001E-04  6.4240077E-06  4.927E-07  1.809E-05  2.459E-04  9.503E-01  1.069E+00  4.41E+02  0.00E+00  1.70E+02  0.550558  0.164629  0.0000000E+00  2.7793614772E-01
130  9.542626830600943E+06   19.706210  5.095677  4.470258  6.9937825E-01  2.9457666E-01  3.8898234E-04  4.8110601E-05  1.4026369E-03  1.9146619E-03  1.7471241E-06  2.7451661E-06  7.9920761E-04  4.6528787E-05  3.201E-09  0.0000  4.470258   -7.052  2.089992  7.981291  0.0000000E+00  9.9413050E-01  6.1503582E-05  1.6417083E-05  3.4634856E-03  3.9114090E-05  6.8152257E-08  1.5588266E-11  7.0353882E-04  6.4240033E-06  4.909E-07  1.783E-05  2.536E-04  9.483E-01  1.066E+00  4.38E+02  0.00E+00  1.73E+02  0.560437  0.165231  0.0000000E+00  2.7793171132E-01
131  9.542858192236688E+06   19.706190  5.097402  4.467458  6.9937750E-01  2.9457740E-01  3.8897990E-04  4.8110516E-05  1.4026438E-03  1.9146574E-03  1.7471257E-06  2.7451520E-06  7.9920751E-04  4.6528667E-05  3.200E-09  0.0000  4.467458   -7.059  2.110096  7.985912  0.0000000E+00  9.9413040E-01  6.1510663E-05  1.6294561E-05  3.4634343E-03  3.9265425E-05  6.8174733E-08  1.3915554E-11  7.0353725E-04  6.4239976E-06  4.885E-07  1.719E-05  2.615E-04  9.498E-01  1.069E+00  4.35E+02  0.00E+00  1.69E+02  0.553204  0.165889  0.0000000E+00  2.7792723862E-01
132  9.543089553872433E+06   19.706170  5.099086  4.464683  6.9937724E-01  2.9457767E-01  3.8897888E-04  4.8110481E-05  1.4026467E-03  1.9146555E-03  1.7471263E-06  2.7451460E-06  7.9920747E-04  4.6528617E-05  3.200E-09  0.0000  4.464683   -7.067  2.130425  7.990695  0.0000000E+00  9.9413040E-01  6.1520175E-05  1.6131372E-05  3.4633658E-03  3.9467119E-05  6.8205811E-08  1.2523979E-11  7.0353515E-04  6.4239900E-06  4.855E-07  1.652E-05  2.697E-04  9.515E-01  1.067E+00  4.31E+02  0.00E+00  1.64E+02  0.544456  0.166533  0.0000000E+00  2.7792289150E-01
133  9.543320915508175E+06   19.706151  5.100735  4.461852  6.9937667E-01  2.9457831E-01  3.8897690E-04  4.8110412E-05  1.4026522E-03  1.9146519E-03  1.7471276E-06  2.7451346E-06  7.9920739E-04  4.6528519E-05  3.199E-09  0.0000  4.461852   -7.076  2.150465  7.995415  0.0000000E+00  9.9413032E-01  6.1532858E-05  1.5915297E-05  3.4632743E-03  3.9734403E-05  6.8248604E-08  1.1816498E-11  7.0353238E-04  6.4239803E-06  4.815E-07  1.592E-05  2.782E-04  9.528E-01  1.065E+00  4.28E+02  0.00E+00  1.61E+02  0.537653  0.167167  0.0000000E+00  2.7791866981E-01
